id,order_id,address_type,line1,city,region,postal_code,country_code
8f033db9-9c23-4b50-9fa2-d2d1cf42950c,c95bcf14-5ea3-4a8a-a6a2-a6a02adbc8ec,billing,967 Aguilar Trafficway Apt. 525,Hammondtown,DC,76101,US
3c9bd55c-7f0e-42e5-bd46-5919d522cdef,b92c18bf-01a9-4f4b-9792-279f90c201f7,shipping,0448 Johnson Forge,West Williamview,MT,90063,US
67364e29-fb23-4703-9686-d2f8aacbc11d,495c67fe-0d82-4995-bd44-578a67d58dc6,shipping,2044 Philip Trail Suite 003,Romeroville,WV,80559,US
1ed2a0e3-2d53-4f26-bbeb-7f64d54199dd,9b87e3e3-6789-435d-a033-76ad5979066b,shipping,788 Matthew Port Apt. 612,East Toddborough,TN,62911,US
159e2a3b-f227-4e31-bd1f-fb17afc91976,bb14cc49-7aa5-4ee7-a982-67b358fbaa8f,shipping,08122 Cassandra Lock Apt. 536,Robertview,IN,56293,US
7b57cf7b-5b91-4037-9d3a-91402a1b10ed,3d0c9019-61dc-4939-b0e5-fd5e2cdd9ac4,shipping,5997 Lowe Station,Curryhaven,WV,78749,US
b891a43e-194a-45cf-8e35-49e415796808,1cc33c96-42e3-4b1f-9ccc-4b5f2184c39c,shipping,46463 Joshua Isle Suite 211,Williamsfurt,OH,26102,US
7ddffe02-c244-4f19-8e90-5e17ec8edc40,6d46a706-d202-4e92-bc7f-aa22eefae59b,shipping,254 Alexander Path,Bradleyshire,MI,95628,US
cf38365c-c9c7-4172-be7f-1b59d20b0a6f,6db07a3a-68e5-46b3-8322-c02d97c35be5,shipping,768 Christopher Centers Suite 235,Michelleborough,NM,72814,US
b7f1195e-61a4-4750-beb5-77932cbaeee5,5facf238-9539-4e70-ba9a-b8586fcb2831,shipping,1933 Castillo Ways,North Kristina,KS,79460,US
554d6afe-a9c7-4aa8-893c-d542efe9b305,9bcb495d-3fbe-4ad0-9489-104861701977,shipping,648 Walker Burg Apt. 674,Cortezview,SD,20136,US
21590daa-ad09-4e0e-8c84-ccd4f85805f4,293b267b-c623-40d6-b8d8-9acb2d6f21c4,shipping,44840 Madden Tunnel Apt. 321,Christopherview,NJ,77978,US
6145ba19-0fa2-408d-b605-6f4a9befda82,293b267b-c623-40d6-b8d8-9acb2d6f21c4,billing,67854 Patel Plaza,Jessicaburgh,AK,79190,US
09ef686e-9f8f-43b7-a479-e753e0b763bc,533f430c-5b3e-42c8-8e7e-920512a489d9,shipping,14672 Michael Plaza,Taylorview,FM,77578,US
9ba262ea-deeb-4204-b950-42e11c95d333,b727d88a-3ea3-4c4d-a0c5-5a93ec271305,shipping,3282 Villegas Square Apt. 213,South Diana,TN,35212,US
edf23309-b1c7-4282-8765-c924768efaf7,b727d88a-3ea3-4c4d-a0c5-5a93ec271305,billing,00953 Tucker Mission,Lake Matthew,MD,05191,US
4edc83e3-9dfd-4502-8825-e9e9ff182de8,c77a98c9-efd8-4a3f-b03b-b46bb8283c3a,shipping,1036 Rosario Locks,North Andrewside,PW,81056,US
d9e34539-6f14-419e-98c5-f9c294a2abda,c77a98c9-efd8-4a3f-b03b-b46bb8283c3a,billing,714 Wilkinson Points Apt. 255,Donnaville,OR,37895,US
8533b7d0-ced7-4c8d-b3bc-e7d06704f203,1dd5e6fc-1121-4c0b-9879-d2c0eeb27c3a,shipping,343 Joel Lodge Apt. 912,Bruceburgh,HI,99203,US
86f221db-7062-47d8-83be-870a5eb86bcb,d7481829-81f3-4122-8688-751b775ce270,shipping,7471 White Estate,Christophermouth,IL,54113,US
2bfacc22-3c6d-42a6-8662-5b09a4dde4c3,ebecddda-37b7-499c-b8b7-0db576b6add3,shipping,84086 Vance Plaza,Mercedesfurt,CO,46020,US
10d50121-2600-4c85-bffa-06d90f04f6e1,4048ddd1-a80d-4b4a-82af-927fd2bd9605,shipping,92850 Joseph Points Suite 959,Wardmouth,FM,77422,US
9a02433a-0f32-48a6-bb07-d9f1c415fff5,ec057115-f1c3-4d61-9b48-8d3bae736db2,shipping,9360 Kennedy Curve,West Timothymouth,MD,58784,US
113d5abd-7e33-44f7-8812-07b911ad470d,ec057115-f1c3-4d61-9b48-8d3bae736db2,billing,69849 Mitchell Shore,West Alyssa,GA,14863,US
0fd524a8-fead-4636-8e8a-3446ea634c2e,9b64eff6-4125-47ae-9b33-99d7a0ebc769,shipping,322 Ashley Mountains,Chaseburgh,FL,52326,US
dfafba89-c4d9-422a-b402-a3393c199015,9b64eff6-4125-47ae-9b33-99d7a0ebc769,billing,16568 Kevin Path,Longfort,WI,58577,US
26d03f50-562d-4bb4-b764-bc79cc1098fe,54384ce3-72d5-49e8-8a8b-d725fa5e1d4f,shipping,2148 Lopez Rue,Andreabury,NM,12684,US
ea73e648-3737-4f84-9744-184a1606be64,68093e41-c9bf-4b5e-aaa5-e622168f49f2,shipping,510 Morales Lakes Suite 704,Lopezbury,MN,49352,US
25db61d3-97c7-41ad-beca-1c6e096df135,aea22e7a-df4a-4887-8a0e-67da18ff85b3,shipping,262 Wright Mission Apt. 452,Pricebury,PA,82939,US
e83ae1bc-9643-435e-ac06-042c0b035fc5,898963f8-4af7-4613-8220-39726ed21df0,shipping,7215 Graves Ports,Port Brenda,VT,12128,US
81cf9aa1-8caa-4e7b-ac3b-2de0c53d2446,dd2e21c8-1678-4630-a1d7-981c39fa533f,shipping,75419 Farmer Avenue,Michaelfort,NH,79898,US
c2ade46d-b6a9-4b3a-ad10-a0184d69b02a,9bb27499-8e5a-46ad-beba-7ad71852c4d1,shipping,4283 Stacy Knolls Apt. 121,Michaelberg,NM,22468,US
6e07e426-6915-48be-ba53-44288763fe06,bd7d48d0-b7b7-4129-8b7d-6c93b8db8297,shipping,3256 Walsh Fall Apt. 218,West Brianna,MO,07041,US
d6c2ee89-c767-4024-a582-fabf6ad2b048,bd7d48d0-b7b7-4129-8b7d-6c93b8db8297,billing,89524 Katherine Stream,New Jennifer,MI,93748,US
647af7ba-4ade-4a3d-b636-3166900089f3,6211c3b2-38ae-4d13-993d-f9cfe316e0ee,shipping,673 Robyn Mission Apt. 996,Taraside,DC,42116,US
6f4c3621-8cde-4184-b870-4318c292f145,b31dff56-3c72-4392-a207-b47ed572a0ba,shipping,6497 Nancy Lodge Suite 158,North Rebeccamouth,MN,10102,US
4278ddda-4c59-4c7a-8802-5f834af91e28,2c7deaf2-7526-4542-919a-bab4028ea289,shipping,886 Fernando Cape Apt. 085,West Robertland,TN,29334,US
7bb8706b-7dfa-4e1e-863d-808b092b712e,a6ca1210-4d71-48d4-9f86-4362f049e1fd,shipping,62213 Thomas Street Apt. 400,North Jessica,OH,85850,US
0210b54d-4810-4cd6-8a1f-9ca0f733db25,d61e8ad2-7862-45cc-8c4b-2e4ea3436f3b,shipping,205 Seth Plains,Jeffreybury,ME,31954,US
d193b4ea-9778-49b8-b856-0d63c642cc25,d61e8ad2-7862-45cc-8c4b-2e4ea3436f3b,billing,844 Pham Turnpike,Joyceport,MI,43789,US
e7cad6f8-c0af-4bc4-b0e1-a9a774c394a1,a79bdde4-25d7-4372-bbfd-e8dcfb4c1ea1,shipping,50296 Amanda Station,Ruthside,MA,12377,US
98d034b0-3f9b-4bc0-9291-5b0c457ba8c2,074870d5-fe75-47fd-881c-0c15ae24ee00,shipping,77002 Keith Mount,Larsonstad,WV,54415,US
2d64f5ce-8124-4129-8c4d-1e59460bb4d4,074870d5-fe75-47fd-881c-0c15ae24ee00,billing,0697 Stephanie Row Apt. 917,East Sarah,HI,39339,US
8d9c816c-af0f-4fcb-9b33-99e48c089a48,1213b5c5-efc5-40e3-bfce-ef678d8e78ce,shipping,9686 Christopher Fords Apt. 614,Robinsonfurt,WI,16778,US
25ce1128-6726-48e5-9138-eef45329d8f4,d384471d-be27-4ace-ac6f-076c754d628b,shipping,0902 Taylor Gateway,Sandrashire,IN,24691,US
21b5a972-b575-409b-b091-01f7ec526a16,0f3209eb-c8c7-40a0-9157-a719c698631b,shipping,4757 Pamela Vista Suite 061,Carterbury,HI,72839,US
64188b50-4c37-46c0-acf6-434f35b8ff25,0f3209eb-c8c7-40a0-9157-a719c698631b,billing,261 Fox Path,Lake Patricia,CO,68841,US
ea9ab0f7-7486-4548-8d8d-63a47d46404c,98fc6aa6-1654-4c90-a0f5-34a116a8fa00,shipping,77994 Galvan Cliff Suite 766,Olsonburgh,UT,79185,US
a82b6d01-4770-462a-bf2d-296e92c8a0f4,98fc6aa6-1654-4c90-a0f5-34a116a8fa00,billing,5022 Levine Bypass Suite 542,Williamsmouth,LA,93927,US
eb77f7da-69b0-42c0-8bc9-5a844989f273,fb2beecb-30c3-401c-b319-a73ae375a2c3,shipping,00873 Farmer Fall Suite 627,Davisstad,IL,13192,US
8d540d31-b159-4aa5-8f61-0b835cde6744,53903faf-3a0d-4e01-a7b1-3f70a4cb5ff1,shipping,65324 Murillo Brooks Suite 181,Wongborough,IA,24170,US
b579c83f-3acd-43a4-b46c-3422a44fa8ef,ebb2e482-ea47-4f72-841c-12b68a4d9470,shipping,59759 Joy Forest Suite 461,Stephaniechester,NJ,57865,US
ec52f8bd-9997-4c1b-a8a4-4cc014cc3654,8a1440bc-f98e-4a04-aa2e-fbf84ab3b247,shipping,046 Shannon Meadows,Franktown,WA,64816,US
4f57c68d-f2c1-4cd9-a897-cd4d6bc6b7f2,aea2bb9f-c660-4308-8d42-1ee9022774c3,shipping,9481 Jackson Springs Apt. 097,Johnberg,ID,99633,US
df36500b-2768-4f0b-a62b-48cd2f86af39,aea2bb9f-c660-4308-8d42-1ee9022774c3,billing,100 Harding Harbors,Lake Craigberg,GA,90397,US
c9dbbf4c-866d-481e-a34e-558fbf084346,eaf69da6-bc32-44aa-bfad-e45bdc2f5a22,shipping,372 Armstrong Oval Suite 594,New Andrewhaven,AR,44663,US
119f0c51-ee41-47ce-b22a-d2a2ac50ee50,eaf69da6-bc32-44aa-bfad-e45bdc2f5a22,billing,80224 Molina Track Suite 915,Odomville,FL,90162,US
edb58b07-1fa7-4a6c-a7c8-5a6d8fffd987,59b6b1fa-4bd4-4ff2-9daf-47af8916a88b,shipping,5094 Wilkinson Summit,New Dylanville,AR,52483,US
59111017-e0bd-4b28-b5d9-3d32493e74f5,59b6b1fa-4bd4-4ff2-9daf-47af8916a88b,billing,718 Kevin Mission,Warnerport,KS,66586,US
35ee2dfc-3a66-4c97-972c-6dbc24d184a6,955db3ca-784c-4c3f-a8bb-ddb8c3364d54,shipping,2828 Perez Summit Suite 621,Gardnerburgh,IA,84346,US
42ee5b53-0be3-428c-b684-1a5be708133c,89daae96-befb-4c81-82b5-cceac74b3e48,shipping,1781 Stephanie Gateway,Adamfort,IL,50120,US
4f3793d9-99e5-4daa-86c7-f4d315572eeb,8cac2d1f-88bf-486d-b1ca-daa241e4885d,shipping,15422 Mary Forges Suite 499,Dorseyshire,WA,64408,US
674f103e-9fc1-4678-8ef3-029a08ede1ab,78761ff8-f39d-4d5e-8a50-b2db29eac42b,shipping,5902 Kimberly Cliff,West Nataliechester,WI,38906,US
0142be49-f079-4f48-949c-8ad181da2a57,aa2c2574-ffa2-453d-8d00-a95d36b24acc,shipping,4212 Bobby Ridges Suite 348,New Loristad,ME,08268,US
2396c01b-1415-4670-ad99-c7e2e9c39afc,6e586975-08c2-48ad-9292-91e743b43268,shipping,99911 Baker Stream Suite 431,Vanessafurt,NV,16763,US
be2267c0-034d-45d0-ba06-a6eed2af6b31,c3cfd38e-fb7c-4944-8981-beefe411eaa2,shipping,013 Michael Tunnel Suite 483,Paulfort,MP,97100,US
eeb17f70-6bfc-412b-86d8-3ab6ea927756,c109f3d5-a8c6-4235-8160-3759b0df1b7c,shipping,55237 John Corners,South Zachary,NE,01512,US
64edcc91-f364-4031-b2d6-78e28c5ab65e,02a1c2c0-993c-4287-b3a2-2f1ea657aa08,shipping,479 Holmes Divide Apt. 714,Veronicastad,VI,72171,US
8f319174-7dcb-4815-8a4c-6e6edd2957ad,fe19931f-a1e5-4885-9d5b-1b600700fa3e,shipping,08289 Rodney Forest,Gutierrezport,SC,22415,US
cc0a9146-f136-46e2-9bd2-e5edfd5ba922,70b32ea5-f2df-44d6-8738-29e13824b704,shipping,65654 Robert Pike Apt. 097,North Michaelmouth,MT,08185,US
dfb15542-d003-4f20-b910-8c51bc4ec558,87e73e19-5e9e-46b5-a523-5784d2ffa139,shipping,81226 Luis Way Apt. 011,North Christy,RI,97711,US
35aebc28-aebb-4146-b2d2-e09391f4e5dd,429f3d1b-188a-4033-ada5-6192cff94377,shipping,85472 Ashley Plaza,Johnsonchester,WY,29311,US
f802401d-a7a0-41d4-a7eb-8f6149e9d551,104893ed-ab50-48bb-96c4-78dd61dda4c7,shipping,29495 Sarah Fall,Port George,TX,88294,US
8d7f76df-5d7c-4144-b43b-e83bfe795bff,da5ccf3f-9f2a-41f6-9cb0-99d56342edeb,shipping,76861 Priscilla Passage Suite 685,North Christopher,PR,51619,US
041c9614-587e-49b9-adc4-fceb50d2e78d,da5ccf3f-9f2a-41f6-9cb0-99d56342edeb,billing,403 Smith Spur Suite 379,Beckmouth,SC,29903,US
e79bcb29-33cf-4a01-92ec-a7797068d201,632d77f0-70ff-4ae5-911e-d185d51223e9,shipping,3857 Wanda Oval,South Jessica,PW,73997,US
bc1bbb5a-4d6a-4431-ac5d-72d1d887a10a,632d77f0-70ff-4ae5-911e-d185d51223e9,billing,76890 Williams Mill Suite 941,North Gregory,ND,01180,US
1584be03-4867-429b-9060-e317a14082c9,b77e2d6e-8c14-4fbe-8a75-0a862613c939,shipping,703 Felicia Road Suite 525,South Kimberly,HI,07932,US
302a32bc-8fac-460b-9622-e61972436b8a,e27b6c00-0d0e-40d9-b9f9-4b0e14decde6,shipping,437 Hahn Throughway,Port Matthew,CT,15914,US
f8a37017-c68d-49b9-afbe-3c98f99eaadd,e27b6c00-0d0e-40d9-b9f9-4b0e14decde6,billing,4064 Justin Roads Suite 207,East Brent,ID,01579,US
680aa02d-f76b-49b4-86c1-ee252d8e11e3,1e13e523-4899-4c2f-bd4d-10a142131c55,shipping,04598 Brown Mall Apt. 486,South Jodi,VI,21996,US
8fa499eb-6ab6-43f8-bab4-39542687456b,67116176-f556-4e56-a82b-2baf10567129,shipping,500 Brandy Alley,New Andrew,KY,43846,US
1e653509-3f12-4174-8f5f-8781d8242acb,742e8234-bf3f-4955-b3b9-ac2ab98e3ba5,shipping,40890 Jacqueline Mountain,Sierraland,AS,66743,US
4e0ba6b7-8a1d-429f-8e7a-19d40e9c9873,925de922-44fc-40a5-b8e2-c1d308aa5fd1,shipping,74333 Medina Divide,Bettyland,CO,59272,US
49ed56e0-7bb1-4178-8117-7360165a517c,e26d641c-9a1a-4f49-a603-d441c5cfc66e,shipping,993 Tammy Drive Suite 592,Staceyburgh,MI,40526,US
feb1d9ff-29f3-40be-9e19-a6e83efbb3da,adc2c3f1-9d8c-43ab-bba4-513986d74593,shipping,6503 Adrian Estate Apt. 468,Wilsonberg,DE,12407,US
cc7c8da9-30ff-4b61-a7f1-4c9c2be0365a,052cf0e5-f85f-484d-8d20-0ae32ec1a8f4,shipping,437 Nolan Park Suite 689,Ramseyport,NM,30157,US
ced88a79-a91a-43a5-90de-5aedebbe2589,0a40c1a2-2962-45a2-b623-c85fb383116c,shipping,931 Donald Isle,West Stephen,CO,46900,US
88c7903b-5830-43d9-8494-845a566d68ef,57a94705-c955-4fae-a0c0-1a803088e822,shipping,852 Terry Via,Richardmouth,MD,08691,US
4e68b3b9-e530-4d7a-b25f-b14fa3644f7c,57a94705-c955-4fae-a0c0-1a803088e822,billing,92210 Cross Ports Suite 581,Gordonhaven,GU,68448,US
63ca0889-f2ed-448d-8a0b-433a7cbf9698,3bc34170-c38c-4ae8-853d-8d5ce7a48373,shipping,7789 Patterson Court Apt. 356,Cruzmouth,MN,36236,US
9cde1299-1aa3-46dd-ad84-a226d31f70eb,bcf67ca7-ea36-4b46-903f-d2b44458fa40,shipping,69710 Davidson Crossroad,Toddstad,ID,14225,US
4088734b-aada-4f5f-94d2-f5bbd5ab456e,b834d1cd-c110-460c-ad4c-d1930e3b0db9,shipping,11329 Cannon Wall Suite 485,South Jeffrey,GA,53414,US
38890d71-f301-4c77-8c65-34067def5f98,ca0c3c96-4db7-4d01-99e7-3e8cc7fd2c19,shipping,0780 Ward Meadow,Briantown,NJ,69397,US
90fb2cd1-72a8-4603-93bf-ca35c7f878de,4e516e03-558f-478b-aa61-970b8c4d9562,shipping,99098 Peggy Grove Apt. 837,South Bruce,MT,47359,US
60e3d50d-7fff-4d29-b059-73803c9b316c,19bbca0c-d124-4486-addc-aa8ceb57b3d4,shipping,215 Thomas Inlet Apt. 545,Lake David,NC,50484,US
4fe195df-5af5-4a89-b148-9c889a9d2506,264fff85-c73b-4838-9b46-fa9633297b86,shipping,6124 Caitlin Forges,Larryland,MA,04283,US
1c28ecf6-4559-4770-bb98-3b17192b0d8b,9eb65170-2a5a-4685-9ca3-1d60468ba5f8,shipping,24632 Barrett Estates Suite 101,Wardland,WA,41244,US
cea91232-522a-4084-823c-d7d0482297a2,cb40c15c-2006-44a2-9783-d02dc3986c74,shipping,84748 Clayton Union,East Amanda,MP,15831,US
af30138d-0bed-4574-8f2c-2925b76e76e8,cb40c15c-2006-44a2-9783-d02dc3986c74,billing,4691 Larsen Course Suite 165,Jamesville,WY,72851,US
cf4bf70b-8efb-40b1-8da0-c45144e1e839,96cf85e0-e234-4410-85ac-c35e296e325b,shipping,18517 Wilson Walk Suite 712,Port Mary,NJ,24435,US
cd4f8552-ab3b-4404-a102-bf6869f51fc9,db38d234-2f23-4f44-b591-181aecad89f6,shipping,9766 Garcia Underpass,West Nicolemouth,UT,02685,US
a5f83b9a-459e-4ab2-a0ba-8db999c1a712,3e267a69-ff31-44c1-8e84-e822cca99424,shipping,18677 Myers Wells,Patricktown,CT,94298,US
52b5eb4b-584a-4359-bc84-48fc56917d5f,b073137b-100d-4c72-be07-9fe9ce922c34,shipping,092 Andrews Brooks,Murphytown,MN,67355,US
c4c9ab3f-a16e-461c-8e49-cdd0013e2f7a,b3a7ee68-8627-4036-ae12-41b98062f5c8,shipping,2372 Prince Prairie,Lake John,HI,02603,US
29bd6d5d-f732-4226-ae03-cf603cda0581,b3a7ee68-8627-4036-ae12-41b98062f5c8,billing,365 Melissa Road Apt. 792,Garrettstad,MN,64733,US
ba7bd024-16d2-45f2-9c73-bcd586aa9b88,4daefd1d-ce0c-483d-bd5d-8c908ea38b04,shipping,9971 Amber Vista,Rogerborough,IN,90325,US
5da51de0-4909-4c77-93ef-fdc80f469567,12420215-9d93-4ad1-9732-06390cbc2f2f,shipping,2771 Geoffrey Walk,New Kevin,CO,55405,US
b86c4640-75bc-49fe-a882-e70520e5f931,1b3f9785-dbfa-4211-81ab-9a75055a7d63,shipping,04870 Holly Stravenue Apt. 408,Lake Donald,WI,08439,US
de68ae9b-99cb-4acc-a125-21254e2c129c,353ea7be-5c4e-419a-9733-59e8d9d222ee,shipping,0566 Heather Lodge,East Bryanview,ND,42210,US
8f43b0c0-f783-40c1-9a5d-c1c993e06057,ad094de6-ba95-4c4d-a964-e90fa5add36a,shipping,96272 Jessica Pass,Michaelland,WA,06054,US
29224d27-ea29-48c6-b78d-f174d91beaf4,31bdb228-0c20-40da-8695-22d869721525,shipping,538 Jessica View Apt. 016,Robertsonton,NY,97676,US
ccb2bb2a-d11c-47c0-9c4e-039d7813da1e,5bbbce4c-9e38-43c1-a233-cc1757370afc,shipping,75719 Cook Mews Apt. 590,Phillipsville,PW,04817,US
9cb34f29-4d7d-4d33-a4c1-a12af269c2dc,5bbbce4c-9e38-43c1-a233-cc1757370afc,billing,312 Miller Squares Apt. 279,South Edwardmouth,VT,82407,US
4eebf568-516b-4ba8-bec0-3d48cc2a92ab,0091df9e-0a9e-4f92-bafd-5836f1484c1f,shipping,213 Pamela Radial,Sabrinastad,GU,83225,US
e2424a1c-2702-442a-92c0-637a0f0682ae,3b849c23-5ab3-412e-9355-7759155c492a,shipping,2045 Smith Turnpike,New Georgeborough,SD,39799,US
be05c3a0-0ba7-40a0-a5c2-d95f22c2a1a7,efb40a7f-2353-465d-a62c-b7385d7d3e14,shipping,61388 Scott Light Apt. 553,Christianside,LA,57678,US
29edfe81-d1a2-4a41-ae04-96db8fe6a5a0,1c5deb83-acc0-4391-88e0-ac032fd2f602,shipping,852 Carey Crescent Suite 973,Amandaville,FL,70149,US
0283aabf-e793-4e00-9e6f-ca90013e2401,68b3304b-ccc6-4782-95c7-2c9eaf137684,shipping,128 Craig Valleys,Lake Timothy,VT,99753,US
f75e9693-ae2b-4e58-ad10-8241b750a9f3,e3b0fa73-d85e-4fbe-94ba-cd47fcd054a3,shipping,732 Matthew Ports Suite 010,East Rachelfurt,DC,67160,US
b9d9ddfe-6b80-4127-aa17-ee77a6f52856,a573390f-8d63-4c65-87e4-3ad15370734d,shipping,321 Taylor Spring,Kingport,PR,97924,US
9dd806e5-c3a8-4d88-afb4-ab646a8ebffa,b579cf0c-c5e9-487a-b797-d47afbc9da59,shipping,687 Micheal Mountains,Griffinhaven,OR,21377,US
35297c05-942a-41c4-bcf8-4d6128615a05,15e456b5-3a8a-49ed-9bf2-cbf8c97e0394,shipping,31008 Martinez Dale,West Michael,SC,85677,US
c26b3547-ba91-4a5e-ba1b-d7f164f817d9,cc4c66a4-72b4-4f43-ba36-9b619cb36398,shipping,28836 Mary Drives Apt. 670,Markborough,DC,61396,US
ba2884f4-8bbf-465f-b359-87a31658e762,cc4c66a4-72b4-4f43-ba36-9b619cb36398,billing,187 Russell Estates Apt. 177,Phylliston,MA,51539,US
865e3c80-aa1e-4c12-a88d-bd2425aad854,1cac8c1b-bcb6-4797-9d97-9256c8ab3d8b,shipping,19985 Haynes Shores Apt. 290,East Thomasport,ME,22451,US
422f53c9-43cf-4447-a85d-5dbe7b1aff93,654567c2-3cd2-41fd-b12a-662026c0a284,shipping,40349 Philip Valley Apt. 479,Port Charles,OK,04079,US
0bdf242e-f9e9-44ae-9873-8883e2c07d5a,5968cc83-be13-47e5-93ec-8822e4946109,shipping,082 Richard Harbors Apt. 764,Port Isabellaville,PW,39523,US
ab0f775c-380c-41ae-a0cb-8b1bedf41e8f,dbd2d279-6990-41b7-8603-261d5e14baba,shipping,25362 Charles Forge Apt. 970,Port Pamelamouth,RI,85803,US
535a1db4-9e18-4722-8c55-4b95d0932bb6,dbd2d279-6990-41b7-8603-261d5e14baba,billing,7278 Fox Village,Camachoberg,GU,94790,US
378525d5-c6b4-48c1-b456-ec2ad0162b17,af3fa1d1-4dfb-42c0-ad84-56cf2ac904ce,shipping,865 Short Locks,North Desiree,WA,08245,US
75cd46fa-5eb9-423e-a399-85a81a9106a1,b5a630f7-3306-4442-a00a-ad735f461dc5,shipping,292 Kent Rapid Apt. 403,Shaneshire,NM,79163,US
8132aaf1-ab24-4731-927f-8bd8b65d6bde,8382933d-024a-4c36-8d54-5729637368d0,shipping,966 Allen Knoll Suite 211,Anitastad,MD,38576,US
61561e63-9732-42db-8843-dc0ce55fd885,a65f7c85-aa52-48d7-9d86-14e7818fb870,shipping,27279 Dickerson Valleys,New Wesley,AL,14572,US
f4f91e73-154f-4ba6-a64c-5335b85fcdbe,e202959b-b766-445f-9384-bf0237f48c9f,shipping,347 Mark Villages,Christophermouth,MP,32934,US
f66b6b2f-cd90-439f-b64b-90a8932544ab,e202959b-b766-445f-9384-bf0237f48c9f,billing,3056 Oneill Springs,Port Heidiburgh,MT,84886,US
fe6f0acc-3d79-40b3-ab9f-4d8558780025,6354e7a8-649e-4ba3-be6a-ca1fef1fb673,shipping,54554 Kurt Unions,Lindseyland,WI,62018,US
3e0478de-231f-4afd-ad32-92b26851e00d,6354e7a8-649e-4ba3-be6a-ca1fef1fb673,billing,31528 Jasmine Drives,Brownchester,VA,04023,US
d849f983-42e7-4db5-8c74-008aeb6fb35b,caf9f8bc-f100-41d9-8ca8-94fe08d47a52,shipping,50616 Mccarthy Dale Apt. 291,Johnsonbury,AS,74839,US
8a69b995-dbd0-4f66-9798-883d91a931d9,1d7c7c42-e26d-4677-9a48-f8e027786b8c,shipping,7224 Sarah Cliff Apt. 078,Michaelside,VA,55114,US
a9b10988-60f8-4af4-b896-ca697b76cb5b,f104f640-2a00-4fa7-92e7-465ef65d8f6c,shipping,5344 Nicholas Knolls Apt. 599,New Davidbury,DC,01653,US
ec1d7b36-8372-4d54-934e-0bf612fe8f0b,06180f0a-e7ed-4463-a7c7-dbb7f7e3024c,shipping,8414 Mary Mountain Apt. 560,Bondchester,RI,47105,US
5e7c6ba1-5d67-4b64-b62e-e936e5193fba,7f7f246b-7553-4fbe-8e5b-86c1686e22a9,shipping,131 Reid Circles Apt. 558,Collinston,OR,30115,US
35532bc1-f239-4047-a641-e4a8a625765b,bc62c31e-c542-4657-8a68-c716faf96cd4,shipping,444 Andrew Ramp,Lake Erika,MI,51866,US
ed5a41d9-9e5e-403d-8872-74f93e6e7541,d703884e-43ae-4ca9-a154-23ce466cb8c3,shipping,7746 Hunt Rapids,West Amy,MT,08144,US
928b862e-f4b6-4df4-9632-5d3554043afc,d703884e-43ae-4ca9-a154-23ce466cb8c3,billing,23356 Boyd Point,West Phillip,WV,95375,US
92105d39-137e-450a-90b9-9f9038d2d2de,79a83886-5100-4d6f-b182-3fdc4af6be8a,shipping,17101 Kimberly Meadow,Hawkinston,IA,23801,US
f40b4f6c-7a97-4eca-97bb-711ae2da9566,24b2ffad-e7c2-4488-a867-4e2c362abf93,shipping,277 Samuel Trail,South Brian,UT,33321,US
17750d30-b19d-4e4f-a011-93b1d3a2e8ef,f67a46bc-64ab-4750-bfeb-b91e528eb985,shipping,646 Wilson Drive,East Sean,DC,13552,US
a9fc9bea-a0d8-43bf-812c-d6c4dce4ba90,cd2370a7-2e2e-45bf-8ca5-b2562370272c,shipping,6957 Cox Point Apt. 218,Knoxbury,NE,19831,US
b511eade-2106-47bc-a4c3-ef294a7a75c9,5bd9870f-3c7d-4556-9ef5-4f1dd5ebbd63,shipping,810 Katie Motorway Apt. 283,Brooksbury,AR,12657,US
d50d2650-1f00-4915-88b4-9f57d7c1e051,2d4ef752-1276-47ec-94e7-0fdd17fcc493,shipping,358 Joseph Tunnel Suite 141,Michaelfurt,DC,94744,US
0a657e5c-35c3-4913-b06f-c586aad300ad,2d4ef752-1276-47ec-94e7-0fdd17fcc493,billing,82126 Leslie Meadow Suite 889,Lake Brendamouth,AS,52669,US
34939ec4-a691-4731-a7ae-b2f32fa942bd,bfc26979-a5e3-4197-9fdc-984a82382a2f,shipping,63540 Holloway Crossing Suite 682,New Johnside,OH,71206,US
c13c6d28-a557-42c7-998a-ac5036cca3c4,75b456d5-229b-4e55-af6a-f03603c0ff8f,shipping,8408 Debbie Ridge Apt. 615,Mayerview,PR,32979,US
05951fe2-c8f0-4223-81b7-e8b85a4ea1de,885828d3-30e0-4cf0-a8f9-9c2708ddc6ec,shipping,4190 Kimberly Lodge,Jacobborough,FM,30197,US
d3d9dd8d-6037-4246-ba0b-f3ed4e824c70,885828d3-30e0-4cf0-a8f9-9c2708ddc6ec,billing,90533 Frazier Divide Suite 099,Dixonmouth,NH,02618,US
056d0a3d-d45e-4248-bf19-c7727827b9ad,30d16ea3-30a2-491d-89ea-14447b83298f,shipping,796 Chang Key,North Melissa,MI,48975,US
84c56dcf-992f-4f19-91dd-bf17dd68866e,30d16ea3-30a2-491d-89ea-14447b83298f,billing,310 Aaron Expressway Suite 717,Annaton,VI,53247,US
6b4e0301-69b5-4914-b96d-39e40a9890cf,a11f4e00-e80f-44d1-80d3-3569fa708ac7,shipping,37002 Donna Drive,Waltonview,AZ,37860,US
