id,customer_id,address_type,line1,city,region,postal_code,country_code,is_default
1dfc7a0e-a972-4683-b66a-8c3f3e708fc4,f8b1caa2-10e7-4302-963a-252a15b4a714,shipping,080 Davis Alley,North Markport,AK,74960,US,True
d1b70e02-6dda-4d6b-8be3-50a7323bde88,c3f68ead-12e5-4a95-9f20-2c9529a5f08b,shipping,6241 Lopez Trace,Jenniferfort,HI,45504,US,True
73d80333-2203-4263-b332-2d3710c75da4,1bc088f8-fdf1-442f-9491-1287abc066d3,shipping,70534 Dennis Pike,Port Shawn,PW,14868,US,True
c8a72c01-5512-4b79-a074-cc1050d02c11,993cbf30-efef-49e5-b5ad-7aaf3db149a3,shipping,50702 Williams Lane,East Craig,MI,29690,US,True
ebd23972-2588-4c2a-8f43-3dd39eb26991,bbe9e834-7071-42d6-8970-aa7301b72ec2,shipping,02992 Crystal Canyon,North Gabriel,HI,68218,US,False
dd47e86f-10e4-4c33-962b-71ff47c5fe21,120d57b9-de14-4717-aefe-ab126645435d,billing,8803 David Forge,Millerland,UT,26851,US,False
0daeb5d4-055d-4d49-8a2c-2c7340a2b2ea,72ad36e6-90e5-4d1f-8978-44a18ed7d4e0,shipping,29271 Brian Gateway Suite 871,South Jean,GU,43345,US,True
2b743164-3ea4-43f0-b8e2-badc893f407f,122af8ba-58aa-4655-b297-e90d616f0bf6,shipping,35415 Smith Ramp,Freystad,PR,33624,US,True
1ca11a47-a75b-40e1-94e6-bb0e42c69c5d,1095b08b-dad8-473d-9ec9-bafeb20e71c9,billing,280 Baker Ramp Suite 954,Bryanshire,AZ,17304,US,False
dfdc4ab1-40c4-4a64-a6c4-c084b23e56df,71972ade-a5de-461b-aac8-49774ccb1a4a,shipping,403 Cooper Ford Apt. 339,Boydburgh,NV,83047,US,True
3986a92b-3c5b-4260-88c6-71c6537288b5,1922f6f3-ba06-4233-8d88-c1a9303a6a2a,shipping,5245 Calderon Island Suite 469,Farmertown,WV,53464,US,True
a559e753-3b87-4487-8980-519a072dbc9a,43217606-3354-4bb8-b967-c358331d8375,shipping,36502 Richards Locks,North Tanya,OR,91039,US,True
a92a8cd8-5665-46f4-a761-58b3c45aaefa,5a056723-8fb6-4708-ba04-edc4e2854e74,shipping,53641 Carter Coves,Mariaborough,CT,28890,US,True
5167881d-02a6-4180-bc12-44e5c78fd53e,f639b5da-4c4d-46ef-8ffe-75cca075bc23,shipping,749 Walters Street Apt. 918,New Erichaven,PR,11999,US,True
ce6d5dbf-dc47-4cbc-95f1-106bca3f9079,3455f0ff-3219-4cd9-acd8-091f34518293,shipping,48079 Brown Avenue Suite 545,North Michaelburgh,MO,46970,US,False
6092296a-1a1b-4b60-b17b-1d15606f0b0e,43df30db-068d-40fc-8576-7e2f6e62f2f6,shipping,125 Katie Turnpike,East Danamouth,CO,95433,US,False
41048cd8-f387-43b9-b7db-373189d64474,2347081e-7ae5-4085-a0d6-d1f551721f69,shipping,833 Williams Bridge,West Michele,KS,23507,US,True
92c93a03-ed12-48c8-a5cd-1bd81c254533,50e6ae18-ad0a-4f68-bb3d-e1a8b80eb58f,shipping,57644 Marsh Haven Suite 000,South Tammy,NH,52358,US,False
5f3916ae-228c-49ca-a8cc-d959816e9109,3d2423f0-cecf-4060-b105-96b04f2ea442,shipping,40915 Small Cove,Andrewport,SC,28005,US,True
a62d0c86-9abe-44d7-b6af-57d27a40c84a,5d24b6bc-2eea-4766-a11d-b0aed43f038a,shipping,335 Mendoza Pass Suite 041,Michaelstad,VT,55298,US,True
99a3da50-89a0-491d-9251-b758ff59b5fb,19fee9df-73a9-41e9-9777-18d2a79ab8b4,shipping,8935 Garcia Station,Pooleland,CO,08652,US,False
e90e60ff-c24d-4d5b-8ef5-c8a302f674b6,7bd64d99-cfe2-4e61-aed9-8b6f3d410468,shipping,7491 Dyer Crossing Suite 923,Kruegerstad,NY,93447,US,True
37c71cd7-1e2f-4de6-bd97-9eea8d6f7785,ac4632eb-3a22-4956-896e-0a3899a647f1,billing,077 Theresa Tunnel,Port Annahaven,CT,22396,US,False
231fc971-2ae5-432d-aa09-562605fe1435,98c7adf1-31bc-45c1-85fb-dbf53b4a53e2,shipping,8332 Becker Walks,Alyssahaven,OR,80777,US,True
8d757668-280d-42c1-b3fd-5f7a87c93c97,d85d8387-2b7e-46a9-9f28-dad061a5fc01,shipping,58695 Timothy Ferry,Lake Kirkchester,KS,91730,US,True
31db0d9d-d787-42f6-ae58-af5b8cbdfb96,e648e7c1-b5f5-4d67-b78c-7d41956f4eaf,shipping,2918 Reyes Shoals,Lake Curtis,AR,72508,US,True
c74f3ae0-e699-4989-b721-9f4a531458b2,d0c20886-5575-4356-8218-337197faa2fb,shipping,38297 Taylor Way,Michaelbury,VA,56415,US,True
f3e25505-e645-4fe8-abe8-11d2329b43ef,d78e6e3f-3ff1-49b6-9dcb-129816aa0ecb,billing,0849 Travis Freeway,South Jasonfurt,ID,69678,US,False
99d67047-7f40-46b9-88d4-73e18ef1742a,7532eee7-0f38-4249-9459-e40b83d75db2,shipping,14519 Wilson Corner,New Edwardchester,NC,44389,US,True
bf88fe27-d61a-418f-84d3-4e6a5bada878,7e06ea60-a336-46ee-a77d-ca114267af0d,shipping,869 Gross Terrace Apt. 195,West Kaitlyn,WA,52663,US,True
a38bc647-683f-41e7-889e-2fda8d681d8a,31d39d83-97c5-4a86-8d98-c9ea5e4d6505,shipping,532 Angela Island Apt. 263,East Christopherview,AS,64235,US,True
360837cf-cc1d-4049-a75f-efc2e9319611,1435b563-f156-4cd8-9f3d-6224260e26a4,shipping,3227 Gregory Parks Apt. 885,Evansside,PR,74928,US,True
8360cb54-74a2-47b3-a91b-c2e173002f44,239409e0-b3ad-4bf6-ba7c-08628ee3cbee,shipping,131 Tucker Parkway,West Richardstad,MP,55247,US,True
6f94b2a6-751c-4c79-919f-a996d6fd16b0,cd709ef0-753a-4968-b981-ab264708b37a,shipping,920 White Drives,Lake Robert,GA,13714,US,True
61bd2dae-d1dc-41d5-bb45-2e9b4989289a,1a1397df-b2b4-4791-93d9-87ac9062f545,billing,0205 Cannon Spur Suite 195,Port Evelyn,NM,34236,US,False
18b45fc4-85e7-470f-b7a9-3323ff4d69ab,28c1b6d1-da1f-4187-98af-4e43f096b00d,shipping,21288 Strong Knoll Apt. 683,Davidmouth,OR,80292,US,False
fedfcebb-d4a8-4752-a08e-f33e4cd09a3c,84f816bd-12e2-4633-a419-fc80705977e6,shipping,56216 Robert Ports,South Tara,PW,79847,US,True
64a9b765-f594-43c2-8b1a-f1b43e8da52f,6b9cd81e-126c-4c53-b6b5-575d78951256,shipping,3807 Charles Square,Jamesfurt,PR,25981,US,True
1f0a5892-b56e-430e-a5cc-ccdd94cecaa4,fa5ae382-e7ab-4d94-bdfc-7d689bc335ab,shipping,61337 Kline Junctions,East Bradley,KS,42603,US,True
c113f493-c9c2-4cdf-8ce0-5197b61b524b,45514547-8413-41d4-ba88-c1240763e5e8,shipping,73226 Ryan Village Apt. 142,Javierchester,TN,18516,US,True
5def44b1-7636-4401-8462-604e2a1a77b6,239409e0-b3ad-4bf6-ba7c-08628ee3cbee,billing,6634 Jennifer Port,Cooperport,SD,79736,US,False
e8fc94d0-26d4-43b3-a4e3-f7935aebe8d2,07837268-1f07-43d7-a271-fa0ab4370eee,shipping,0777 Myers Centers Suite 266,New Derrick,AK,73306,US,True
c1d87bf5-3a31-4f17-8deb-cd9bc1762bb6,f24f29fa-33e9-41e2-8965-ac4e39be3919,shipping,2776 Wolf Viaduct Suite 066,Port Rebeccaport,PA,70912,US,True
424e470f-a154-4ea0-a5b1-1ef0dd5d3a9a,58e0c4db-27d0-4c06-9252-c40364b1ae74,shipping,2250 James Inlet Suite 882,Montgomeryland,ID,12738,US,True
a8bae73b-70ff-48af-8403-fb37992fe8e8,547f74d3-e5b0-4e69-a707-74acc44f122c,shipping,21743 Kim Pine Apt. 526,South Michelleside,NE,05602,US,True
7c102882-e1dc-40d8-8431-33170cfee12b,4a0fcf58-3784-4070-96a6-0925fc23e36f,shipping,30557 Aimee Roads Suite 821,Kevinhaven,NC,81360,US,False
6fa484d1-23ab-4119-a99f-2e139e666cf1,e2141773-bfb8-4698-a4da-2be4540c14a5,shipping,056 Morris Courts Suite 135,Shawmouth,GA,81087,US,True
eb7fd85a-2c56-486c-b8f3-71dd31f4c7d6,b169789c-d0e8-4853-819c-555646263d18,shipping,2129 Megan Terrace,New Sheri,RI,56077,US,False
47dc8974-0a59-4695-aab6-4cd1092ed310,b60e68c2-1b3c-4a8b-a056-a39fb4e6a320,billing,833 Kenneth Circle Apt. 884,Port Nicholas,UT,01931,US,False
c3e04466-1c08-49b2-855e-bad8265158e3,adaf0597-4b7f-4b6a-8881-40f3787bc862,shipping,8676 Armstrong Ramp Suite 416,South Pamela,NE,91022,US,True
b7a6d916-2520-4783-8834-803f6e7a7871,5f2b73d5-f495-401c-82ee-47cf4886bfa2,shipping,26610 Wilson Vista,South Kathryntown,HI,42595,US,True
220ebbb3-9b49-4515-91af-82bb2792e3a1,0c7084bc-19a5-4ad6-bb26-a25f9c09b324,shipping,374 Miller Mission Apt. 581,Port Davidville,IA,10254,US,False
2efabd47-5190-47c2-ad37-c7861d5ac29d,ed46daf6-4c46-4af8-a80d-c0cf0b307966,shipping,47165 Smith Ranch,Matthewstad,IL,40318,US,True
f75decc3-8c1d-4d9b-9ae9-0df761466a36,c0ec2b5c-22e2-4010-a8f9-94431d5860c7,shipping,9396 Jackson Vista Apt. 835,South Mariaberg,LA,44150,US,True
651048fc-da8d-4231-8b20-66cd36bf398a,d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c,shipping,55732 Mcdonald Mount,Masonview,KS,79618,US,False
fd52cd23-27cd-497b-88fc-6be61248212e,6a7675ef-2c9d-4e2d-80c0-b5f38fffb6ea,shipping,018 Richards Branch,Nicoleberg,MD,32440,US,True
357685be-2bbf-468b-ac25-1ae98a46acff,94e0e084-e14c-4061-80da-7e6030bf14d5,shipping,161 Hawkins Cliffs,Amandafurt,OR,54691,US,True
306f5702-0992-4394-aeae-5ce51735088b,96e4788e-210c-4cc9-97f7-b6b855134e0b,shipping,775 Wilcox Expressway,Port Nathanchester,ID,35879,US,True
34865720-24a2-40f2-aa17-55e95e8881f4,fa2a460e-af12-4197-b38d-d2822d96e879,shipping,5799 Eric Streets,Saraborough,PA,04374,US,True
6e3d1907-66f5-437d-86bf-508d74f6d53a,447fed8a-4bae-41c5-b5cd-cbf6a09c4782,shipping,59206 Norma Keys,East Lisaberg,AK,86237,US,False
8ecc6e46-54d3-4e34-9a0d-c95f88179bb4,20ae953d-06b1-4034-a24c-a173911af24e,shipping,2614 Whitney Greens,East Laura,GA,54955,US,True
b04f2701-25fe-49eb-859e-2a85f12a2407,a31129ac-6e82-4a23-86f3-3d708e019069,shipping,9927 Tara Skyway Suite 515,East Dennisport,TX,52093,US,True
27941a43-bf34-4fdc-9175-9e2f7d51f430,7aa35447-7686-43f7-bb98-14b1bc5fe250,shipping,03346 Alexander Street,Lake Rachelmouth,MN,01904,US,True
4489b2cd-3778-4722-9249-a5685c89b3f2,4126c950-a88a-4305-895c-96d7e076897e,shipping,236 Pace Views,Richardchester,AZ,42507,US,True
15e8f1e7-8cd5-4647-b051-1736042fe0e8,b4413ac0-2fc9-4c91-b188-71c109d9be8f,billing,9472 Danielle Junction,Welchshire,MO,09852,US,False
1396345c-f2f8-4fa7-a9e7-495226e2fd90,4cd79f83-9fc7-43e4-a4c1-89402b7124e1,shipping,788 Turner Forges,Jeanetteside,DE,22928,US,False
cf7706fd-d8c4-4efa-b60a-2c5c5d1d59e4,c664111b-b80e-45ab-b2de-ee220ea29fbe,shipping,96080 Brown Fords Apt. 699,Montgomerytown,WI,82342,US,True
b2a3f36d-bc97-4521-8e40-9d1e3f40e7ec,47334d60-a9ec-4cf6-8af3-a2d030a6062f,shipping,931 Gonzalez Squares,North Richard,NE,79195,US,True
1ac4f4aa-ce1b-4c83-b10d-773b82abe8ad,84ee8f13-e5a2-4988-8f65-daa65801c5d1,shipping,1413 Lynn Knolls,Lake Diana,CT,37874,US,True
dc85d8a2-8b81-4e13-8eb1-959afcec40f0,3ad60b3b-8b4b-4504-9d49-adfd74fe548c,shipping,6658 Lauren River,Gatesville,CA,32369,US,True
1fb3b470-757d-497a-810b-2359970563e3,ff29ece6-95da-4800-acd2-b14950a339dd,shipping,0892 John Viaduct Apt. 653,Lake Rebekah,WY,09466,US,True
b1cb68bc-3044-4e29-b48f-16cff48e0fbe,355d89d9-bf5a-41df-9382-a5e57cbbbec4,shipping,49782 Patton Village Suite 128,Bensonhaven,TX,93902,US,True
8021e7c2-4ce3-4eba-b38c-c14eb30aca45,f772193d-0b52-429c-ac06-5e9986fefa68,shipping,094 Hawkins Pass,Mooreborough,WV,80142,US,True
e16e18c8-5674-4ba1-86bf-092f39df9880,aeea9d66-6c0a-4d7b-95ee-d3d25c66a5ac,shipping,5143 Koch Overpass,Chapmanfurt,NE,31317,US,True
d246156e-8443-4732-8005-167a9bc578c7,265cf9a7-b023-492e-9e62-3896325f1c48,shipping,819 Samuel Views Apt. 460,Reginaldhaven,SC,85649,US,False
81bde4bd-94d3-4bb9-b04f-ffef9ac9c3d0,2a6409ee-29ac-483f-a2a7-9074fcb50191,shipping,8423 Ashley Heights,Biancastad,VI,29995,US,False
e817c8df-0c1e-4cb4-9e97-0115d24fa8eb,1ed31084-8b68-49ca-91d6-7162d8521c02,billing,436 Summers Street Apt. 804,Karenland,AR,08730,US,False
20e7a21d-5245-477e-b6a5-f0d04c01b385,cd709ef0-753a-4968-b981-ab264708b37a,billing,77732 Roberts Brooks Suite 449,Carrville,HI,59067,US,False
ed44a819-44bb-417c-b508-64197c122404,19296d35-a0df-426f-88ed-d3f5323adb8a,shipping,10672 Rogers Brooks,Myersport,MP,72502,US,False
9606aae0-b56f-4059-8f17-5632f70f12cc,0d2974c5-d4de-4163-bf27-73d86a77b048,shipping,510 Dillon Run Suite 368,West Toddside,CO,24935,US,True
be715d07-9626-46b2-85d5-a4b733c4ed9f,3f1fc492-e8ed-4840-97a0-a56592fdc1d9,billing,36452 Humphrey Mountain Suite 547,East Debbieland,MP,37281,US,False
3d3ce30e-8364-45ce-9975-e4fd9b2bd5f7,7bfeca78-8e06-4644-9d0b-1470c32aa9e7,shipping,50939 Kimberly Trafficway Suite 301,Rhodesland,NY,52198,US,True
9c527ab3-384e-466f-ad57-44e794ea3a71,bbce772f-b9b7-49f2-b79e-fa5d953ced6b,shipping,6845 Smith Harbors Apt. 673,Terryfurt,WI,26360,US,True
c81ed682-aced-4f62-9841-6dfe5cbe0a40,2444fa55-4e76-4e0e-8880-6ccb037e3479,shipping,085 Raymond Ferry Apt. 504,Lake Patriciastad,WV,51639,US,True
310cf76c-800f-42e0-a0d3-76a6a7383d16,2977486c-8467-4a72-a290-db87a9022320,shipping,083 Horton Villages,South Hannahmouth,AR,78908,US,True
6411a91f-67fb-4d78-95d3-c7952aaf685c,b4eb2e6a-e0ab-46b4-8a7a-cb2e92d8e009,shipping,179 Jacob Circle,Port Katherine,KS,54082,US,True
1e90e844-52b0-4ee9-a25f-da7b4dae673a,b0da7a9b-77d7-407d-8506-51705503fa05,billing,8114 Christopher Loaf,Jeromeport,NV,82615,US,False
5092bc43-cfbe-4955-a66b-6a1515b41b36,167ce993-af12-4071-a5cb-fb3f09045741,shipping,912 Kelly Lane Apt. 415,New Jimmyfort,TX,13714,US,True
88881ae7-a4be-40c1-a66f-edc63901f7ad,176aa5a0-a79f-4429-84fb-73d501c7e219,shipping,44714 White Spurs,North David,KY,65126,US,True
db9e8cb9-46ba-4bc6-8644-ea4e20bfa344,bd72d373-2261-4193-bee7-41d3bfd08ef1,shipping,8067 Kennedy Course,Port Jacob,OK,11658,US,True
aa9a9190-3b6a-403e-a795-d7814db4e7c5,d82c6a2f-7e02-40de-81c3-c42ef14d8460,shipping,5661 Julie Vista,Lake Kimberlyfurt,AR,40449,US,True
5ce54f28-d660-4fdc-85d2-ff2b2a885b74,631f0e93-e48f-414d-b220-0c466b7fc584,shipping,339 Whitaker Spring,New Lisa,MN,61289,US,True
f77a4e1c-329e-4afa-9cda-168ff19aae27,c6abaffa-11df-4987-9806-71dced92f534,shipping,5973 Wilson Motorway,New Ericfort,FL,84415,US,True
6745cc1a-7ea1-491c-96ea-82b070739697,4a0fcf58-3784-4070-96a6-0925fc23e36f,shipping,0200 Eric Inlet Suite 393,East Davidville,AS,43227,US,True
39e8f196-b240-44ae-bcea-e53029bcf5a0,07ef23e6-1d65-4721-a3ce-889f1c58f021,shipping,79907 Ingram Well Suite 257,Port Courtneyfurt,MH,91039,US,True
6a93cba8-8217-4795-aa08-d0efa56e2b43,4559b465-3dfc-40aa-84fe-31c153b4c0d8,shipping,029 David Turnpike Apt. 438,Carlfurt,MO,21761,US,True
cdef122e-a466-40da-94d8-21383ff619d6,314d5517-f29b-49b2-a076-3abe12756120,shipping,4613 Hoffman Orchard Suite 883,Smithfort,VA,52096,US,False
15580154-04c1-42ff-b9e9-275e8afc2b55,4d6ee3e3-9ec6-4c2e-9552-a75af6d19f14,shipping,6255 Freeman Circles Suite 157,Singletonport,WI,46194,US,False
1bf4c980-ca0e-442c-9249-cf8c1e56737e,0c7084bc-19a5-4ad6-bb26-a25f9c09b324,shipping,0471 Arnold Curve Apt. 904,Gonzalezfort,MS,51408,US,True
1cc75a2f-c651-4630-8807-bc3cccdfa2ae,a692df88-38f3-4725-84a6-73ec7e6c7ab5,shipping,025 Rodriguez Pines Apt. 763,Evansland,PR,41659,US,False
cdc8a56c-4961-4f6e-90d0-466b6e6bb9dc,e9647282-4e31-40a7-a07e-5d10cd7e447a,shipping,6371 Karl Causeway Suite 963,Lake Meganville,OR,44651,US,True
36c4f90b-544d-4029-9d3d-939c7d92e7cf,c37c5233-7b26-4427-8ed9-ce36cc9ceb00,shipping,9710 Wood Gateway,West Haley,PW,41465,US,True
8fd3f275-4b88-41ad-9955-f924d951e95c,43317971-4c76-44db-9b97-011579286ea5,shipping,71487 Peggy Crescent,Batesbury,IA,28241,US,True
cd1efe53-fc54-4a75-bb52-8beb1bea7ff0,416cd82a-8e13-48b3-a6e1-dadbf5a29d2d,shipping,71130 Lopez Burgs,Stanleymouth,MI,35310,US,True
a5c53055-e994-4ab9-81f9-b23e0108ca51,89c8f0cc-3bd3-4bf1-9560-ae8aad1315ce,shipping,07044 Evans Corner Apt. 496,Smithfurt,MS,58699,US,True
42289db9-a93f-4caa-905f-28814435e464,0a42e609-2a53-4824-bf02-0088bdb9b149,shipping,939 Alicia Ports Apt. 613,Rhodesmouth,AK,37762,US,True
ef1890f0-6e90-4b71-83db-a956fd80bb73,80968676-93cd-4bf5-a9f9-595055ff800a,shipping,432 Maldonado Expressway Apt. 572,Lake Thomasmouth,AK,23768,US,True
fcd27cca-3830-4b9f-a850-8149792e1845,5bf14829-99bd-4d3c-b504-edd1e45593a0,shipping,9064 Snyder Row Apt. 591,East Brandontown,DC,14281,US,True
8b38effa-fe5a-41b1-9ea8-0993b3fd2cf9,a792d50a-1570-450f-901a-c26bc3b4a9dd,shipping,192 Donna Land,West Kimberly,IA,64060,US,True
10db39a7-bdbc-45d5-baba-0801e0cc51be,5f31277a-2dcf-4273-81e3-312413596a23,shipping,61107 Williams Coves,Port Donnashire,AR,61984,US,True
45d167d7-1663-4a3b-99ce-5db8813d2567,249c5605-e2c1-49de-825b-aeef4ba19a9e,shipping,223 Murphy Estate,South Erikastad,AL,,US,True
82ad6fc3-82dc-459b-ac50-90beaffea4bc,cbda2de6-06db-4a9f-91af-cc36e8ba0bad,shipping,8077 Berry Isle,Gomezport,LA,22456,US,True
0687ddb8-6179-4a52-8975-e34117573ba2,d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,billing,302 Luna Hills,North Amy,MA,55870,US,False
80d36007-8a60-4410-a3e6-d4344cd12b69,6cb96ee5-043d-47e6-a79a-67e7b0fa034e,shipping,1220 Christina Bypass Suite 258,Randolphborough,RI,98382,US,True
36b36a9b-4538-42ff-9ca6-68528ba83b16,bf03895d-6d44-49a2-8183-81c4e89eac75,shipping,1314 Montes Islands Apt. 612,Huberville,MI,91854,US,False
eda20b14-be3c-4840-84db-3269a36418ea,b0da7a9b-77d7-407d-8506-51705503fa05,shipping,2202 Ebony Summit Apt. 326,North Calebfort,OH,07556,US,True
4449389e-eabb-4cd0-984b-f99863336fe4,e52a8700-3ab9-4c47-8a16-e799e997a931,shipping,015 Lozano Roads,Yangchester,LA,99809,US,True
d61de82d-361f-4b46-8cec-5ac2b29d5e14,9400a9f1-7dfe-440e-9992-ce7a2dd5b296,shipping,2989 Stephanie Manors Apt. 974,Jorgeborough,VA,03126,US,True
be7f09fd-f644-469a-9be1-0fb1238539c5,943fb486-16d5-4258-99e7-8340b1862e76,shipping,3240 Mccarthy Fall,Donaldmouth,MT,,US,True
4aea0656-8fee-4ac5-902c-224e25f61e27,33326773-e843-48d9-9641-9990733d705a,shipping,9520 Hughes Bypass,South Tamarashire,OK,02211,US,True
8ad4aea8-737d-4c63-9d9b-b40667012a56,89a5d615-2bb0-4843-8177-90bf7f452bfe,shipping,867 Frey Crossroad Apt. 129,Scotttown,AS,36309,US,False
f6019140-005c-4119-9933-a142d27a04a5,a4c57aeb-c65a-4a1c-954e-acc7a7ba7c74,shipping,37009 Hansen Squares Suite 304,Christopherstad,NH,62429,US,True
40106fcb-7929-4d5f-b6f1-6f4c51040021,827eed18-8ab1-4e5d-ab00-5d8ac9bb168b,shipping,526 Wells Estates Apt. 306,West Stephaniebury,WA,88494,US,False
27d640ce-60d5-4cf2-a405-f543765d9522,c404f9e5-cfcd-428e-8459-c1e1fd0d586b,shipping,89062 Melody Land,Laurenfurt,WY,17646,US,True
292772c7-ed79-48ec-b32c-17a13208d1bb,47ac22ab-9718-46c4-ac3b-e6473f31a413,shipping,732 Adam Wall,Travischester,MO,97781,US,True
c3372ab2-9b1e-4195-b54c-3e2bcebd7757,bacd6bed-844e-4650-8181-7f73dd1352e2,shipping,962 Michelle Terrace,Janetmouth,VT,04646,US,False
a1ed8b84-be85-4a38-8f1f-606697a022d1,07365e1d-9d4c-4185-859e-d5757178280c,billing,4934 James Prairie,North Joshuaberg,AZ,28617,US,False
77debbc9-c9fb-4451-aba6-cfb134891071,64e25b29-1b93-4db3-a929-7fb7183288be,shipping,965 Cobb Ville Suite 282,Susanville,CO,91357,US,True
c3668798-6ab1-43c1-ac99-f156d412ce45,7fcd9f31-c0cb-4414-9981-9d014f593081,billing,60846 Ashley Stravenue Suite 561,Jessicafort,AZ,47887,US,False
88454bfa-3820-45ae-b375-534c5ae0e9b3,a7cebb21-0f26-4834-8a09-e3269b21a77b,billing,784 Lopez Ferry Suite 574,North Amanda,NV,,US,False
a8544c68-c041-44b9-b71f-3bc4987f8646,ae6e644d-c310-4f23-84dc-5063fc2e2953,billing,0930 Park Summit,Johnhaven,TX,80349,US,False
e345ebef-d249-4b21-8079-9ff103161908,efc6a229-f984-41c8-b741-83d9a46c5fd1,billing,179 Gary Loaf,Victormouth,HI,42683,US,False
fb719ea5-7b9c-4fcf-9273-8a137a58d7d1,07365e1d-9d4c-4185-859e-d5757178280c,shipping,89411 Sims Court Apt. 599,New Michael,WV,98810,US,False
60e5d1ea-d9d7-4d54-9cb8-75738ce9dfec,cf5dd5d1-b2dc-47d4-9be1-b6c0e5b07a12,shipping,666 Miller Burg Suite 158,Lynchport,NM,38144,US,False
9d93d413-bfa9-4dfc-a3ea-0077c9dd2513,35bb651c-499f-433f-b5af-b793b285e727,shipping,926 Kimberly Way Suite 475,North Darrylville,NM,84571,US,True
334edc56-6435-4bd4-8bb2-e687d8d663b1,5350fafc-45eb-4871-a195-d1cc090f9d9c,shipping,0305 Rosario Creek,West Michaelberg,LA,60845,US,True
d20eab22-10a9-4c49-9019-24d74f72c7fd,40c4aa0f-6d19-4084-820c-5764f87d9184,shipping,67318 Robert Oval,East Kaylaview,IN,62196,US,True
10c35518-2a60-4869-80f4-95b28b5481fc,c5ee9489-e7ea-4da3-9a86-b34c76f6d340,shipping,24412 Michaela Mews,Lake Johnside,PR,49555,US,True
94772b55-654b-4e42-b9ed-9b3955c4061c,40353a67-5df0-44ca-9c10-b42fab44c6f3,shipping,41502 Savage Village Suite 564,Chloeview,NC,41527,US,True
f8e8fa9d-7a25-4e09-a732-d98f089d9fc4,7d4b9dcb-d4ff-42fa-9c58-5657c61f4954,shipping,029 Williams Way Suite 480,South Joshuaton,IA,59711,US,True
8c546fa5-7dde-4dec-b8f3-afe662943224,0e4dbbf0-e4a8-4015-9595-c0b9bec0f9e5,shipping,293 Derek Dale,Richardville,IL,27293,US,True
2623194a-1bd0-489e-abe0-92c79370aae8,71f1cea1-588b-47f5-93c3-4e649541a9e4,shipping,30683 Shannon Harbor,South Evanhaven,AZ,71853,US,False
04830ff1-6ed1-47bb-94c1-b6b5e87274a0,167ce993-af12-4071-a5cb-fb3f09045741,shipping,40901 Alexa Avenue,Morrisonview,NM,62528,US,False
3a3d5254-4d58-40d1-a841-764baef2f55b,cc6e430a-d0ba-4c08-8809-84cbb2347a9f,shipping,59959 Jones Burgs Apt. 311,Villafort,MD,30848,US,True
a006337b-1feb-458c-8eda-3c4185151681,438d7ce2-8d55-49cd-ab64-d781e25abb9e,shipping,6641 Simpson Path,Lake Jeffreyview,PW,55559,US,True
4851aabd-63f2-4966-b679-28302e02b675,f11283f0-4183-4d8d-a117-4b2a2c070ec2,shipping,27643 Angela Falls,North Michael,LA,20116,US,True
5376fa13-b363-45fa-bf76-0e45ff8bf239,7bb8fda6-2726-4199-a7aa-ed27cdfff312,shipping,71695 Adam Orchard,Rebeccaland,FM,66584,US,True
ca849358-ed30-46d6-a555-f75a3ddfc6cf,ce5679e9-296a-4566-ba46-98a3e0a94136,shipping,854 Craig Passage Apt. 879,Lake Cindychester,FL,84317,US,True
77d9b695-5b37-4ade-8f6d-7a866842287d,2fac4408-7728-454c-94d8-16b7262380b0,billing,468 Smith Islands Suite 443,East Kristopherville,FM,89030,US,False
49a48c8e-545a-4eec-8ad1-f66cafe11b74,f14bcc19-681e-43a6-94e0-9748a8455850,shipping,433 Kathleen Mews Apt. 389,Brandiville,RI,58968,US,True
3f359e15-eb53-49fd-bc79-619059922fb1,284f711a-5e5a-4929-bb5d-5ddba9a4a773,shipping,519 Brian Dam Apt. 121,North Ryanbury,IL,07054,US,False
d5d27777-2f0f-4fc5-8173-2737662e5ae5,49c4bc11-2495-438d-9b87-3c395574433f,shipping,44913 Thomas Ford,North Carmen,AZ,71257,US,True
b4130781-7e2b-4bed-a191-ca394a5b5c86,9bac4be0-d703-4f1d-a088-1bdb362d3246,shipping,562 Bray Square,Stewarttown,AL,88857,US,True
b8798751-e7a9-4d97-9234-b1d35558168d,5e3636fd-a0a7-44c0-96e8-3d906cdbb119,shipping,42620 Cindy Run,Davisland,FL,40803,US,True
12965e8d-6e63-41ad-aa71-03a38299aac5,7863e37d-24c8-4e18-8730-ea7e2a65606d,billing,434 Sanders Forges Apt. 138,Brandonborough,LA,24561,US,False
e6321d37-7e0a-409b-a528-cf9c18ba6177,43086963-8392-432e-84e0-ef1902202b4c,shipping,898 Escobar Shoals,Craigfurt,WV,05840,US,True
f365f471-c531-4e5e-a19f-a247c40d8b27,49a962c3-f4f1-4c85-accc-a1e3a243a202,shipping,179 Karen Trace,West Michael,KY,66504,US,True
64228af2-47c5-43fa-9b48-b4a127f56224,3f1fc492-e8ed-4840-97a0-a56592fdc1d9,shipping,57759 Steele Drives,Lindseychester,GA,01134,US,True
